sample	producer	occurrence
MH0347	MB2bin171	1
MH0347	MB2bin122	1
MH0347	MB2bin158	1
MH0114	MB2bin39	1
MH0114	MGS00010	1
MH0114	specI_v3_Cluster3478	1
MH0114	MB2bin162	1
MH0114	specI_v3_Cluster11800	1
MH0114	MB2bin142	1
MH0114	MB2bin159	1
MH0114	specI_v3_Cluster1576	1
MH0114	MB2bin122	1
MH0114	specI_v3_Cluster3622	1
MH0114	MB2bin207	1
MH0114	specI_v3_Cluster2366	1
MH0114	MB2bin93	1
MH0114	specI_v3_Cluster3477	1
MH0114	specI_v3_Cluster1597	1
MH0114	MB2bin111	1
MH0114	MB2bin22	1
MH0114	MB2bin75	1
MH0114	specI_v3_Cluster3475	1
MH0114	MB2bin12	1
MH0114	MB2bin3	1
MH0114	MB2bin112	1
MH0114	MB2bin158	1
MH0114	MB2bin76	1
MH0114	specI_v3_Cluster3476	1
MH0114	MB2bin185	1
NG5636483	MB2bin6	1
NG5636483	MB2bin132	1
NG5636483	MB2bin39	1
NG5636483	MB2bin94	1
NG5636483	MB2bin160	1
NG5636483	MGS00155	1
NG5636483	MB2bin23	1
NG5636483	MB2bin8	1
NG5636483	specI_v3_Cluster1576	1
NG5636483	MB2bin22	1
NG5636483	specI_v3_Cluster2366	1
NG5636483	MB2bin142	1
NG5636483	MB2bin12	1
NG5636483	specI_v3_Cluster1597	1
NG5636483	specI_v3_Cluster3476	1
NG5636483	MB2bin85	1
NG5636483	MGS00051	1
NG5636483	MB2bin207	1
NG5636483	MB2bin13	1
NG5636483	MB2bin146	1
NG5636483	MB2bin69	1
NG5636483	specI_v3_Cluster3638	1
NG5636483	MB2bin122	1
NG5636483	MB2bin61	1
NG5636483	MB2bin185	1
NG5636483	MB2bin158	1
NG5636483	MB2bin112	1
NG5636483	MGS00060	1
NG5636483	specI_v3_Cluster1595	1
NG5636483	specI_v3_Cluster3475	1
NG5636483	MB2bin159	1
NG5636483	specI_v3_Cluster3477	1
NG5636483	MB2bin76	1
NG5636483	MB2bin183	1
NG5636483	specI_v3_Cluster3478	1
NG5636483	specI_v3_Cluster3341	1
NG5636483	MGS00196	1
NG5636483	specI_v3_Cluster11851	1
NG5636483	MB2bin3	1
NG5636483	specI_v3_Cluster9171	1
NG5636483	MB2bin127	1
NG5636483	MB2bin93	1
NG5636483	specI_v3_Cluster11800	1
NG5636483	MB2bin75	1
NG5636483	MB2bin52	1
NG5636483	MB2bin114	1
NG5636483	specI_v3_Cluster7314	1
NG5636483	specI_v3_Cluster3639	1
NG5636483	MB2bin129	1
NG5636483	specI_v3_Cluster3699	1
MH0383	MB2bin6	1
MH0383	MB2bin129	1
MH0383	MB2bin55	1
MH0383	MGS00127	1
MH0383	specI_v3_Cluster10413	1
MH0383	MB2bin122	1
MH0383	MB2bin23	1
MH0383	MB2bin161	1
MH0383	MB2bin4	1
MH0383	MB2bin22	1
MH0383	MGS00057	1
MH0383	specI_v3_Cluster7697	1
MH0383	MB2bin61	1
MH0383	MB2bin93	1
MH0383	MB2bin13	1
MH0383	MB2bin185	1
MH0383	specI_v3_Cluster1576	1
MH0383	MB2bin8	1
MH0383	MB2bin21	1
MH0383	specI_v3_Cluster3622	1
MH0383	specI_v3_Cluster2366	1
MH0383	MGS00051	1
MH0383	MB2bin225	1
MH0383	specI_v3_Cluster7699	1
MH0383	MB2bin114	1
MH0383	specI_v3_Cluster7721	1
MH0383	specI_v3_Cluster7694	1
MH0383	specI_v3_Cluster11800	1
MH0383	MB2bin146	1
MH0383	specI_v3_Cluster3643	1
MH0383	MB2bin26	1
MH0383	MB2bin203	1
MH0383	MB2bin75	1
MH0383	MB2bin158	1
MH0383	MB2bin162	1
MH0383	MB2bin3	1
MH0383	MB2bin76	1
MH0383	specI_v3_Cluster1516	1
MH0383	MB2bin94	1
MH0383	MB2bin159	1
MH0383	MB2bin183	1
MH0383	MB2bin38	1
NG5636484	MB2bin6	1
NG5636484	MB2bin39	1
NG5636484	MB2bin76	1
NG5636484	MB2bin207	1
NG5636484	specI_v3_Cluster3477	1
NG5636484	MGS00155	1
NG5636484	MB2bin122	1
NG5636484	MB2bin146	1
NG5636484	MB2bin8	1
NG5636484	MGS00196	1
NG5636484	MB2bin22	1
NG5636484	specI_v3_Cluster3475	1
NG5636484	MGS00051	1
NG5636484	MGS00060	1
NG5636484	specI_v3_Cluster7726	1
NG5636484	MB2bin69	1
NG5636484	MB2bin70	1
NG5636484	MB2bin127	1
NG5636484	MB2bin330	1
NG5636484	MB2bin52	1
NG5636484	MB2bin142	1
NG5636484	MB2bin183	1
NG5636484	MB2bin12	1
NG5636484	specI_v3_Cluster10413	1
NG5636484	MB2bin94	1
NG5636484	MGS00010	1
NG5636484	MB2bin114	1
NG5636484	MB2bin162	1
NG5636484	specI_v3_Cluster11851	1
NG5636484	specI_v3_Cluster11800	1
NG5636484	MB2bin23	1
NG5636484	MB2bin185	1
NG5636484	MB2bin159	1
NG5636484	specI_v3_Cluster3478	1
NG5636484	specI_v3_Cluster7314	1
NG5636484	MB2bin24	1
NG5636484	MB2bin61	1
NG5636484	specI_v3_Cluster3699	1
NG5636484	MB2bin75	1
NG5636484	MB2bin158	1
NG5636484	specI_v3_Cluster3476	1
NG5636484	specI_v3_Cluster2366	1
NG5636484	specI_v3_Cluster1576	1
NG5636484	MB2bin26	1
MH0266	MB2bin39	1
MH0266	specI_v3_Cluster3066	1
MH0266	specI_v3_Cluster3666	1
MH0266	MB2bin159	1
MH0266	MB2bin207	1
MH0266	MB2bin187	1
MH0266	MB2bin69	1
MH0266	MB2bin185	1
MH0266	specI_v3_Cluster10413	1
MH0266	MB2bin26	1
MH0266	specI_v3_Cluster7314	1
MH0266	specI_v3_Cluster3638	1
MH0266	MGS00155	1
MH0266	MB2bin158	1
MH0266	MGS00051	1
MH0266	MB2bin78	1
MH0266	MB2bin76	1
MH0266	specI_v3_Cluster11800	1
MH0266	MB2bin75	1
MH0266	specI_v3_Cluster2366	1
MH0266	specI_v3_Cluster3639	1
MH0266	specI_v3_Cluster3622	1
MH0266	specI_v3_Cluster7595	1
MH0266	MB2bin67	1
MH0266	specI_v3_Cluster3475	1
MH0266	MB2bin126	1
MH0266	specI_v3_Cluster8207	1
MH0266	MB2bin93	1
MH0266	MB2bin8	1
MH0266	MB2bin183	1
MH0266	MB2bin114	1
MH0266	MB2bin22	1
MH0266	MB2bin12	1
MH0266	MB2bin94	1
MH0266	MB2bin21	1
MH0266	MB2bin146	1
MH0266	specI_v3_Cluster3623	1
MH0266	specI_v3_Cluster1576	1
MH0266	MB2bin225	1
MH0266	MB2bin111	1
MH0266	specI_v3_Cluster3476	1
MH0266	MB2bin52	1
MH0266	specI_v3_Cluster3478	1
MH0266	specI_v3_Cluster3477	1
MH0266	MB2bin129	1
MH0266	MGS00196	1
MH0430	MB2bin6	1
MH0430	MB2bin132	1
MH0430	MB2bin39	1
MH0430	MB2bin324	1
MH0430	MB2bin127	1
MH0430	MB2bin78	1
MH0430	MB2bin159	1
MH0430	specI_v3_Cluster1576	1
MH0430	MB2bin339	1
MH0430	MB2bin146	1
MH0430	MB2bin158	1
MH0430	MB2bin12	1
MH0430	MB2bin26	1
MH0430	MB2bin330	1
MH0430	specI_v3_Cluster5402	1
MH0430	MB2bin22	1
MH0430	MB2bin62	1
MH0430	MB2bin126	1
MH0430	MB2bin183	1
MH0430	specI_v3_Cluster5071	1
MH0430	MB2bin355	1
MH0430	MB2bin24	1
MH0430	MB2bin342	1
MH0430	MB2bin171	1
MH0430	MB2bin336	1
MH0430	MB2bin38	1
MH0430	specI_v3_Cluster7699	1
MH0430	MB2bin136	1
MH0430	MB2bin326	1
MH0430	MB2bin114	1
MH0430	MB2bin13	1
MH0430	MB2bin268	1
MH0430	MB2bin142	1
MH0430	MB2bin3	1
MH0430	MB2bin8	1
MH0430	specI_v3_Cluster4094	1
MH0430	specI_v3_Cluster1593	1
MH0430	MB2bin93	1
MH0430	MB2bin67	1
MH0430	MB2bin4	1
MH0430	MB2bin162	1
MH0430	MB2bin137	1
MH0430	specI_v3_Cluster7314	1
MH0430	specI_v3_Cluster11800	1
MH0430	MB2bin21	1
MH0430	MB2bin214	1
MH0430	MB2bin129	1
MH0430	MB2bin225	1
MH0430	specI_v3_Cluster2366	1
MH0430	MB2bin123	1
MH0430	MB2bin125	1
MH0430	MB2bin85	1
MH0073	MB2bin132	1
MH0073	MB2bin158	1
MH0073	MB2bin142	1
MH0155	MB2bin6	1
MH0155	MB2bin132	1
MH0155	MB2bin39	1
MH0155	specI_v3_Cluster3476	1
MH0155	specI_v3_Cluster11800	1
MH0155	MB2bin23	1
MH0155	MB2bin21	1
MH0155	MB2bin114	1
MH0155	MB2bin12	1
MH0155	MB2bin93	1
MH0155	MB2bin76	1
MH0155	MB2bin122	1
MH0155	specI_v3_Cluster3477	1
MH0155	MB2bin142	1
MH0155	MB2bin3	1
MH0155	MB2bin183	1
MH0155	MB2bin158	1
MH0155	MB2bin26	1
MH0155	specI_v3_Cluster3475	1
MH0155	MB2bin146	1
MH0155	MB2bin85	1
MH0155	specI_v3_Cluster3699	1
MH0155	specI_v3_Cluster1577	1
MH0155	specI_v3_Cluster2366	1
MH0155	MB2bin22	1
MH0155	MB2bin187	1
MH0155	specI_v3_Cluster3478	1
MH0155	specI_v3_Cluster1576	1
MH0155	MB2bin185	1
MH0155	MB2bin8	1
MH0155	MB2bin159	1
MH0155	MGS00010	1
NG5636558	MB2bin39	1
NG5636558	MB2bin183	1
NG5636558	specI_v3_Cluster10413	1
NG5636558	MB2bin8	1
NG5636558	MB2bin4	1
NG5636558	MB2bin127	1
NG5636558	MB2bin22	1
NG5636558	MB2bin129	1
NG5636558	MB2bin38	1
NG5636558	MGS00051	1
NG5636558	MB2bin52	1
NG5636558	MB2bin158	1
NG5636558	specI_v3_Cluster1016	1
NG5636558	MB2bin126	1
NG5636558	MB2bin67	1
NG5636558	MB2bin3	1
NG5636558	MB2bin26	1
NG5636558	specI_v3_Cluster11800	1
NG5636558	specI_v3_Cluster7314	1
NG5636558	specI_v3_Cluster3638	1
NG5636558	MB2bin23	1
NG5636558	MB2bin174	1
NG5636558	MB2bin114	1
NG5636558	MB2bin146	1
NG5636558	specI_v3_Cluster2366	1
NG5636558	specI_v3_Cluster1576	1
NG5636558	MGS00060	1
NG5636558	MB2bin76	1
NG5636558	MGS00155	1
NG5636558	MB2bin93	1
NG5636558	MB2bin268	1
NG5636558	MB2bin136	1
NG5636558	MB2bin171	1
NG5636558	MB2bin12	1
NG5636558	MGS00100	1
NG5636558	MB2bin159	1
NG5636558	MB2bin269	1
NG5636558	MB2bin185	1
NG5636604	MGS00060	1
NG5636604	MB2bin93	1
NG5636604	MB2bin158	1
NG5636604	MB2bin3	1
NG5636604	specI_v3_Cluster7314	1
NG5636604	MB2bin112	1
NG5636604	MB2bin127	1
NG5636604	MB2bin94	1
NG5636604	MB2bin52	1
NG5636604	specI_v3_Cluster5391	1
NG5636604	specI_v3_Cluster3622	1
NG5636604	MB2bin22	1
NG5636604	specI_v3_Cluster2366	1
NG5636604	MB2bin12	1
NG5636304	MB2bin132	1
NG5636304	MB2bin39	1
NG5636304	MB2bin185	1
NG5636304	specI_v3_Cluster9171	1
NG5636304	MB2bin52	1
NG5636304	MGS00060	1
NG5636304	MB2bin93	1
NG5636304	MB2bin21	1
NG5636304	specI_v3_Cluster2366	1
NG5636304	MB2bin23	1
NG5636304	MB2bin12	1
NG5636304	MGS00051	1
NG5636304	specI_v3_Cluster3478	1
NG5636304	MB2bin146	1
NG5636304	MB2bin85	1
NG5636304	MB2bin183	1
NG5636304	MB2bin114	1
NG5636304	MB2bin22	1
NG5636304	MB2bin142	1
NG5636304	MB2bin127	1
NG5636304	MB2bin158	1
NG5636304	MB2bin190	1
NG5636304	MB2bin70	1
NG5636304	MB2bin94	1
NG5636304	MB2bin3	1
NG5636304	MB2bin76	1
NG5636304	MGS00155	1
NG5636304	specI_v3_Cluster7721	1
NG5636304	specI_v3_Cluster6795	1
NG5636397	MB2bin301	1
NG5636397	MB2bin39	1
NG5636397	MB2bin23	1
NG5636397	MB2bin52	1
NG5636397	MB2bin158	1
NG5636397	MB2bin22	1
NG5636397	MB2bin4	1
NG5636397	MB2bin38	1
NG5636397	MB2bin21	1
NG5636397	MB2bin185	1
NG5636397	specI_v3_Cluster7721	1
NG5636397	specI_v3_Cluster11800	1
NG5636397	MB2bin76	1
NG5636397	specI_v3_Cluster11851	1
NG5636397	specI_v3_Cluster2366	1
NG5636397	MB2bin24	1
NG5636397	MGS00010	1
NG5636397	MB2bin93	1
NG5636397	MB2bin142	1
NG5636397	specI_v3_Cluster3475	1
NG5636397	specI_v3_Cluster1576	1
NG5636397	MB2bin174	1
MH0311	MB2bin6	1
MH0311	MB2bin39	1
MH0311	MB2bin112	1
MH0311	specI_v3_Cluster3475	1
MH0311	MB2bin207	1
MH0311	specI_v3_Cluster2160	1
MH0311	specI_v3_Cluster5238	1
MH0311	MB2bin23	1
MH0311	specI_v3_Cluster3667	1
MH0311	MB2bin8	1
MH0311	MGS00196	1
MH0311	MB2bin52	1
MH0311	MB2bin257	1
MH0311	MB2bin75	1
MH0311	MB2bin146	1
MH0311	specI_v3_Cluster3622	1
MH0311	specI_v3_Cluster2366	1
MH0311	specI_v3_Cluster1577	1
MH0311	MB2bin38	1
MH0311	MB2bin76	1
MH0311	specI_v3_Cluster3066	1
MH0311	MB2bin93	1
MH0311	specI_v3_Cluster3477	1
MH0311	MB2bin114	1
MH0311	specI_v3_Cluster3476	1
MH0311	MB2bin183	1
MH0311	specI_v3_Cluster7314	1
MH0311	specI_v3_Cluster11800	1
MH0311	MGS00010	1
MH0311	specI_v3_Cluster3478	1
MH0311	specI_v3_Cluster7721	1
MH0311	MB2bin12	1
MH0311	MB2bin185	1
MH0311	MB2bin122	1
MH0311	MB2bin158	1
MH0311	specI_v3_Cluster1576	1
MH0311	MB2bin4	1
MH0311	MB2bin142	1
MH0311	MB2bin159	1
MH0311	specI_v3_Cluster2159	1
MH0311	MB2bin22	1
MH0035	MB2bin6	1
MH0035	specI_v3_Cluster2366	1
MH0035	MB2bin268	1
MH0035	MB2bin78	1
MH0035	MB2bin180	1
MH0329	MB2bin6	1
MH0329	MB2bin39	1
MH0329	MB2bin13	1
MH0329	MB2bin278	1
MH0329	MB2bin158	1
MH0329	MB2bin352	1
MH0329	MB2bin52	1
MH0329	MB2bin76	1
MH0329	MB2bin257	1
MH0329	MB2bin225	1
MH0329	specI_v3_Cluster2366	1
MH0329	specI_v3_Cluster11800	1
MH0329	MB2bin78	1
MH0329	MB2bin118	1
MH0329	MB2bin162	1
MH0329	MB2bin126	1
MH0329	MB2bin22	1
MH0329	MB2bin129	1
MH0329	specI_v3_Cluster1018	1
MH0329	specI_v3_Cluster3622	1
MH0329	MB2bin209	1
MH0329	MB2bin75	1
MH0329	MB2bin306	1
MH0329	specI_v3_Cluster3475	1
MH0329	specI_v3_Cluster3602	1
MH0329	MGS00057	1
MH0329	MB2bin21	1
MH0329	specI_v3_Cluster11851	1
MH0329	MGS00196	1
MH0329	MB2bin114	1
MH0329	MB2bin62	1
MH0329	MB2bin125	1
MH0329	MB2bin195	1
MH0329	MB2bin159	1
MH0329	specI_v3_Cluster10413	1
MH0329	MB2bin185	1
MH0329	MB2bin268	1
MH0329	MB2bin49	1
MH0329	MB2bin269	1
MH0329	MB2bin12	1
MH0329	specI_v3_Cluster7314	1
MH0329	MB2bin171	1
MH0329	specI_v3_Cluster1576	1
MH0329	MB2bin23	1
MH0329	MGS00100	1
MH0329	specI_v3_Cluster3476	1
MH0329	specI_v3_Cluster1595	1
MH0329	MB2bin3	1
MH0329	MB2bin127	1
MH0329	MB2bin146	1
MH0329	MB2bin183	1
MH0436	MB2bin6	1
MH0436	MB2bin39	1
MH0436	specI_v3_Cluster3476	1
MH0436	MB2bin183	1
MH0436	MB2bin93	1
MH0436	specI_v3_Cluster1576	1
MH0436	MB2bin127	1
MH0436	MB2bin225	1
MH0436	specI_v3_Cluster3477	1
MH0436	MB2bin76	1
MH0436	MB2bin171	1
MH0436	MB2bin94	1
MH0436	MB2bin162	1
MH0436	specI_v3_Cluster3639	1
MH0436	MGS00010	1
MH0436	MB2bin4	1
MH0436	MB2bin125	1
MH0436	MB2bin185	1
MH0436	MB2bin326	1
MH0436	MB2bin114	1
MH0436	MB2bin146	1
MH0436	MB2bin38	1
MH0436	MGS00155	1
MH0436	MB2bin265	1
MH0436	specI_v3_Cluster3622	1
MH0436	MB2bin61	1
MH0436	MB2bin75	1
MH0436	MB2bin24	1
MH0436	specI_v3_Cluster7721	1
MH0436	specI_v3_Cluster8207	1
MH0436	MB2bin12	1
MH0436	MB2bin122	1
MH0436	specI_v3_Cluster7726	1
MH0436	MB2bin22	1
MH0436	MB2bin158	1
MH0436	MB2bin142	1
MH0436	MB2bin269	1
MH0436	MB2bin26	1
MH0436	specI_v3_Cluster3638	1
MH0436	MB2bin52	1
MH0436	MB2bin219	1
MH0436	specI_v3_Cluster2366	1
MH0436	MB2bin137	1
MH0436	specI_v3_Cluster3478	1
MH0436	specI_v3_Cluster1015	1
MH0436	MB2bin159	1
MH0436	specI_v3_Cluster11800	1
MH0436	MGS00127	1
MH0436	MGS00051	1
MH0436	MB2bin23	1
MH0436	specI_v3_Cluster3475	1
MH0436	MB2bin126	1
MH0436	specI_v3_Cluster7595	1
MH0436	MB2bin8	1
MH0368	MB2bin6	1
MH0368	MB2bin132	1
MH0368	MB2bin39	1
MH0368	MB2bin93	1
MH0368	specI_v3_Cluster2160	1
MH0368	specI_v3_Cluster3623	1
MH0368	MB2bin85	1
MH0368	MB2bin111	1
MH0368	MB2bin146	1
MH0368	MB2bin185	1
MH0368	MB2bin257	1
MH0368	MB2bin3	1
MH0368	MB2bin158	1
MH0368	specI_v3_Cluster3475	1
MH0368	specI_v3_Cluster3622	1
MH0368	specI_v3_Cluster3478	1
MH0368	MB2bin22	1
MH0368	MB2bin8	1
MH0368	MB2bin122	1
MH0368	MB2bin4	1
MH0368	specI_v3_Cluster11800	1
MH0368	MB2bin49	1
MH0368	MB2bin136	1
MH0368	MB2bin114	1
MH0368	MGS00057	1
MH0368	MB2bin162	1
MH0368	MB2bin38	1
MH0368	MB2bin23	1
MH0368	specI_v3_Cluster10413	1
MH0368	MB2bin94	1
MH0368	MB2bin268	1
MH0368	specI_v3_Cluster1597	1
MH0368	MB2bin183	1
MH0368	MB2bin129	1
MH0368	specI_v3_Cluster2159	1
MH0368	MB2bin62	1
MH0368	MB2bin142	1
MH0368	specI_v3_Cluster3477	1
MH0368	MB2bin76	1
MH0368	specI_v3_Cluster1577	1
MH0368	MB2bin265	1
MH0368	specI_v3_Cluster2366	1
MH0368	MB2bin12	1
MH0368	MB2bin26	1
MH0368	MGS00010	1
MH0368	MB2bin21	1
MH0368	MB2bin78	1
MH0368	MB2bin341	1
MH0368	specI_v3_Cluster3476	1
MH0368	MB2bin52	1
MH0368	specI_v3_Cluster3639	1
MH0365	MB2bin6	1
MH0365	MB2bin132	1
MH0365	MB2bin39	1
MH0365	MB2bin111	1
MH0365	MB2bin171	1
MH0365	specI_v3_Cluster10408	1
MH0365	MB2bin61	1
MH0365	MB2bin21	1
MH0365	specI_v3_Cluster1576	1
MH0365	MB2bin159	1
MH0365	MB2bin129	1
MH0365	MB2bin85	1
MH0365	MB2bin187	1
MH0365	MB2bin114	1
MH0365	specI_v3_Cluster3066	1
MH0365	specI_v3_Cluster3592	1
MH0365	specI_v3_Cluster940	1
MH0365	specI_v3_Cluster939	1
MH0365	MB2bin93	1
MH0365	specI_v3_Cluster3622	1
MH0365	MB2bin146	1
MH0365	MB2bin23	1
MH0365	MB2bin75	1
MH0365	specI_v3_Cluster10413	1
MH0365	MB2bin126	1
MH0365	MB2bin8	1
MH0365	MB2bin67	1
MH0365	MB2bin62	1
MH0365	specI_v3_Cluster3475	1
MH0365	MB2bin118	1
MH0365	MB2bin257	1
MH0365	MB2bin337	1
MH0365	specI_v3_Cluster4094	1
MH0365	MB2bin49	1
MH0365	specI_v3_Cluster1068	1
MH0365	MB2bin142	1
MH0365	MB2bin122	1
MH0365	MB2bin94	1
MH0365	MB2bin3	1
MH0365	MGS00010	1
MH0365	specI_v3_Cluster3638	1
MH0365	specI_v3_Cluster11800	1
MH0365	MB2bin22	1
MH0365	specI_v3_Cluster2159	1
MH0365	MB2bin78	1
MH0365	MB2bin26	1
MH0365	specI_v3_Cluster3639	1
MH0365	specI_v3_Cluster3478	1
MH0365	MB2bin12	1
MH0365	MB2bin183	1
MH0365	specI_v3_Cluster1015	1
MH0365	MB2bin76	1
MH0365	specI_v3_Cluster1100	1
MH0365	MB2bin185	1
MH0365	MB2bin158	1
MH0365	specI_v3_Cluster2366	1
NG563654	MB2bin301	1
NG563654	MB2bin6	1
NG563654	MB2bin39	1
NG563654	MB2bin111	1
NG563654	specI_v3_Cluster5400	1
NG563654	MB2bin23	1
NG563654	specI_v3_Cluster3478	1
NG563654	specI_v3_Cluster5845	1
NG563654	MB2bin21	1
NG563654	MB2bin159	1
NG563654	MB2bin13	1
NG563654	MGS00060	1
NG563654	MGS00051	1
NG563654	specI_v3_Cluster9171	1
NG563654	MB2bin129	1
NG563654	MB2bin284	1
NG563654	specI_v3_Cluster1576	1
NG563654	specI_v3_Cluster11800	1
NG563654	MB2bin94	1
NG563654	specI_v3_Cluster7674	1
NG563654	MB2bin158	1
NG563654	specI_v3_Cluster1597	1
NG563654	specI_v3_Cluster2366	1
NG563654	MB2bin146	1
NG563654	MB2bin3	1
NG563654	specI_v3_Cluster11851	1
NG563654	MB2bin225	1
NG563654	MGS00155	1
NG563654	specI_v3_Cluster3475	1
NG563654	MB2bin174	1
NG563654	MB2bin12	1
NG563654	MB2bin76	1
NG563654	specI_v3_Cluster8207	1
NG563654	MB2bin183	1
NG563654	MB2bin122	1
NG563654	MB2bin52	1
NG563654	specI_v3_Cluster7314	1
NG563654	MB2bin114	1
NG563654	MB2bin142	1
NG563654	MGS00010	1
NG5636551	MB2bin6	1
NG5636551	MB2bin39	1
NG5636551	specI_v3_Cluster1597	1
NG5636551	MB2bin93	1
NG5636551	MB2bin158	1
NG5636551	MB2bin26	1
NG5636551	MB2bin12	1
NG5636551	specI_v3_Cluster3637	1
NG5636551	MB2bin94	1
NG5636551	specI_v3_Cluster3478	1
NG5636551	MB2bin114	1
NG5636551	specI_v3_Cluster11851	1
NG5636551	specI_v3_Cluster3475	1
NG5636551	MB2bin75	1
NG5636551	MB2bin142	1
NG5636551	MB2bin136	1
NG5636551	MB2bin21	1
NG5636551	specI_v3_Cluster7721	1
NG5636551	MGS00051	1
NG5636551	MB2bin13	1
NG5636551	specI_v3_Cluster7732	1
NG5636551	MGS00010	1
NG5636551	specI_v3_Cluster3477	1
NG5636551	specI_v3_Cluster11800	1
NG5636551	specI_v3_Cluster1595	1
NG5636551	MB2bin76	1
NG5636551	MB2bin303	1
NG5636551	MB2bin122	1
NG5636551	specI_v3_Cluster7728	1
NG5636551	specI_v3_Cluster7314	1
NG5636551	MB2bin3	1
NG5636551	specI_v3_Cluster3341	1
NG5636551	MB2bin174	1
NG5636551	MB2bin127	1
NG5636551	MB2bin185	1
NG5636551	MGS00155	1
NG5636551	MB2bin69	1
NG5636551	MB2bin183	1
NG5636551	MB2bin22	1
NG5636551	MB2bin129	1
NG5636551	specI_v3_Cluster2187	1
NG5636551	specI_v3_Cluster1576	1
NG5636551	MGS00060	1
NG5636551	specI_v3_Cluster3476	1
NG5636551	MB2bin52	1
NG5636551	MB2bin159	1
NG5636551	MB2bin146	1
MH0234	MB2bin6	1
MH0234	MB2bin132	1
MH0234	MB2bin39	1
MH0234	specI_v3_Cluster939	1
MH0234	MB2bin13	1
MH0234	MB2bin126	1
MH0234	MB2bin76	1
MH0234	MB2bin185	1
MH0234	MB2bin158	1
MH0234	MB2bin23	1
MH0234	MB2bin52	1
MH0234	MB2bin3	1
MH0234	MB2bin12	1
MH0234	MB2bin94	1
MH0234	specI_v3_Cluster940	1
MH0234	MB2bin142	1
MH0234	MB2bin4	1
MH0234	specI_v3_Cluster3477	1
MH0234	MB2bin75	1
MH0234	MB2bin207	1
MH0234	MB2bin62	1
MH0234	specI_v3_Cluster11800	1
MH0234	MGS00196	1
MH0234	MB2bin146	1
MH0234	specI_v3_Cluster3475	1
MH0234	MB2bin21	1
MH0234	MB2bin26	1
MH0234	specI_v3_Cluster1069	1
MH0234	MB2bin85	1
MH0234	MGS00155	1
MH0234	specI_v3_Cluster3622	1
MH0234	MB2bin337	1
MH0234	specI_v3_Cluster1576	1
MH0234	specI_v3_Cluster1068	1
MH0234	MB2bin38	1
MH0234	MB2bin112	1
MH0234	MB2bin183	1
MH0234	MB2bin78	1
MH0234	MB2bin129	1
MH0234	MB2bin122	1
MH0234	MB2bin111	1
MH0234	MB2bin22	1
MH0234	specI_v3_Cluster10413	1
MH0234	MGS00010	1
MH0234	specI_v3_Cluster3478	1
MH0234	specI_v3_Cluster8207	1
MH0234	specI_v3_Cluster2366	1
MH0234	specI_v3_Cluster7721	1
MH0234	MB2bin93	1
MH0234	MB2bin55	1
MH0234	MB2bin159	1
MH0234	MB2bin114	1
MH0234	specI_v3_Cluster1015	1
MH0234	MB2bin225	1
MH0234	MB2bin8	1
MH0234	MB2bin67	1
MH0234	MGS00051	1
MH0234	specI_v3_Cluster3476	1
MH0444	MB2bin39	1
MH0444	MB2bin78	1
MH0444	MB2bin142	1
MH0444	specI_v3_Cluster1576	1
MH0444	specI_v3_Cluster3476	1
MH0444	MB2bin21	1
MH0444	specI_v3_Cluster3478	1
MH0444	specI_v3_Cluster2366	1
MH0444	specI_v3_Cluster7619	1
MH0444	specI_v3_Cluster3622	1
MH0444	MB2bin114	1
MH0444	MB2bin52	1
MH0444	MB2bin112	1
MH0444	MB2bin185	1
MH0444	MB2bin76	1
MH0444	MB2bin189	1
MH0444	MB2bin69	1
MH0444	MB2bin8	1
MH0444	MB2bin158	1
MH0444	specI_v3_Cluster11800	1
MH0444	specI_v3_Cluster3475	1
MH0444	MB2bin207	1
MH0444	MGS00060	1
MH0444	MGS00010	1
MH0444	MB2bin122	1
MH0444	specI_v3_Cluster5238	1
MH0444	MB2bin12	1
MH0444	specI_v3_Cluster3341	1
MH0444	MB2bin70	1
MH0444	MGS00196	1
MH0444	specI_v3_Cluster3477	1
MH0355	specI_v3_Cluster7641	1
MH0355	MB2bin6	1
MH0355	MB2bin132	1
MH0355	MB2bin39	1
MH0355	MB2bin21	1
MH0355	MB2bin3	1
MH0355	MB2bin62	1
MH0355	MB2bin26	1
MH0355	specI_v3_Cluster7596	1
MH0355	MB2bin183	1
MH0355	MB2bin23	1
MH0355	MB2bin93	1
MH0355	MB2bin118	1
MH0355	MGS00051	1
MH0355	MB2bin4	1
MH0355	specI_v3_Cluster10413	1
MH0355	specI_v3_Cluster3622	1
MH0355	MB2bin339	1
MH0355	MB2bin142	1
MH0355	MB2bin85	1
MH0355	MB2bin337	1
MH0355	specI_v3_Cluster11800	1
MH0355	MGS00155	1
MH0355	specI_v3_Cluster2133	1
MH0355	specI_v3_Cluster1595	1
MH0355	MB2bin12	1
MH0355	specI_v3_Cluster3623	1
MH0355	MGS00100	1
MH0355	MB2bin259	1
MH0355	MB2bin122	1
MH0355	specI_v3_Cluster1015	1
MH0355	MGS00196	1
MH0355	MB2bin159	1
MH0355	MB2bin111	1
MH0355	MB2bin146	1
MH0355	MB2bin257	1
MH0355	MB2bin114	1
MH0355	MB2bin8	1
MH0355	MB2bin13	1
MH0355	MB2bin52	1
MH0355	MB2bin151	1
MH0355	MB2bin38	1
MH0355	MB2bin180	1
MH0355	MB2bin125	1
