sample	expe	category	phylum	occurrence
MH0334	addedvalue_com	KS	Firmicutes	1
MH0334	addedvalue_com	KS	Firmicutes_A	28
MH0334	addedvalue_com	KS	Proteobacteria	1
MH0334	addedvalue_com	KS	Spirochaetota	1
MH0335	fulltargets_com	AS	Bacteroidota	5
MH0335	fulltargets_com	AS	Firmicutes	1
MH0335	fulltargets_com	AS	Firmicutes_A	9
MH0335	fulltargets_com	AS	Firmicutes_C	1
MH0335	fulltargets_com	ES	Actinobacteriota	1
MH0335	fulltargets_com	ES	Bacteroidota	7
MH0335	fulltargets_com	ES	Desulfobacterota_A	1
MH0335	fulltargets_com	ES	Firmicutes	2
MH0335	fulltargets_com	ES	Firmicutes_A	10
MH0335	fulltargets_com	ES	Firmicutes_C	1
MH0335	fulltargets_com	ES	Proteobacteria	3
MH0335	fulltargets_com	KS	Actinobacteriota	1
MH0335	fulltargets_com	KS	Bacteroidota	12
MH0335	fulltargets_com	KS	Desulfobacterota_A	1
MH0335	fulltargets_com	KS	Firmicutes	3
MH0335	fulltargets_com	KS	Firmicutes_A	19
MH0335	fulltargets_com	KS	Firmicutes_C	2
MH0335	fulltargets_com	KS	Proteobacteria	3
MH0335	addedvalue_com	AS	Actinobacteriota	1
MH0335	addedvalue_com	AS	Bacteroidota	2
MH0335	addedvalue_com	AS	Firmicutes_A	4
MH0335	addedvalue_com	AS	Firmicutes_C	1
MH0335	addedvalue_com	AS	Proteobacteria	2
MH0335	addedvalue_com	ES	Bacteroidota	6
MH0335	addedvalue_com	ES	Desulfobacterota_A	1
MH0335	addedvalue_com	ES	Firmicutes	2
MH0335	addedvalue_com	ES	Firmicutes_A	8
MH0335	addedvalue_com	ES	Proteobacteria	2
MH0335	addedvalue_com	KS	Actinobacteriota	1
MH0335	addedvalue_com	KS	Bacteroidota	8
MH0335	addedvalue_com	KS	Desulfobacterota_A	1
MH0335	addedvalue_com	KS	Firmicutes	2
MH0335	addedvalue_com	KS	Firmicutes_A	12
MH0335	addedvalue_com	KS	Firmicutes_C	1
MH0335	addedvalue_com	KS	Proteobacteria	4
MH0339	fulltargets_com	AS	Bacteroidota	7
MH0339	fulltargets_com	AS	Desulfobacterota_A	1
MH0339	fulltargets_com	AS	Firmicutes	3
MH0339	fulltargets_com	AS	Firmicutes_A	16
MH0339	fulltargets_com	AS	Firmicutes_C	1
MH0339	fulltargets_com	AS	Proteobacteria	2
MH0339	fulltargets_com	ES	Bacteroidota	6
MH0339	fulltargets_com	ES	Euryarchaeota	1
MH0339	fulltargets_com	ES	Firmicutes	5
MH0339	fulltargets_com	ES	Firmicutes_A	19
MH0339	fulltargets_com	ES	Proteobacteria	1
MH0339	fulltargets_com	KS	Bacteroidota	13
MH0339	fulltargets_com	KS	Desulfobacterota_A	1
MH0339	fulltargets_com	KS	Euryarchaeota	1
MH0339	fulltargets_com	KS	Firmicutes	8
MH0339	fulltargets_com	KS	Firmicutes_A	35
MH0339	fulltargets_com	KS	Firmicutes_C	1
MH0339	fulltargets_com	KS	Proteobacteria	3
MH0339	addedvalue_com	AS	Actinobacteriota	1
MH0339	addedvalue_com	AS	Bacteroidota	6
MH0339	addedvalue_com	AS	Desulfobacterota_A	1
MH0339	addedvalue_com	AS	Firmicutes	2
MH0339	addedvalue_com	AS	Firmicutes_A	14
MH0339	addedvalue_com	AS	Proteobacteria	2
MH0339	addedvalue_com	AS	Verrucomicrobiota	1
MH0339	addedvalue_com	ES	Bacteroidota	4
MH0339	addedvalue_com	ES	Firmicutes	2
MH0339	addedvalue_com	ES	Firmicutes_A	12
MH0339	addedvalue_com	ES	Proteobacteria	1
MH0339	addedvalue_com	KS	Actinobacteriota	1
MH0339	addedvalue_com	KS	Bacteroidota	10
MH0339	addedvalue_com	KS	Desulfobacterota_A	1
MH0339	addedvalue_com	KS	Firmicutes	4
MH0339	addedvalue_com	KS	Firmicutes_A	26
MH0339	addedvalue_com	KS	Proteobacteria	3
MH0339	addedvalue_com	KS	Verrucomicrobiota	1
MH0343	fulltargets_com	AS	Bacteroidota	11
MH0343	fulltargets_com	AS	Desulfobacterota_A	1
MH0343	fulltargets_com	AS	Firmicutes_A	14
MH0343	fulltargets_com	AS	Proteobacteria	1
MH0343	fulltargets_com	ES	Actinobacteriota	2
MH0343	fulltargets_com	ES	Bacteroidota	4
MH0343	fulltargets_com	ES	Cyanobacteria	1
MH0343	fulltargets_com	ES	Desulfobacterota_A	1
MH0343	fulltargets_com	ES	Euryarchaeota	1
MH0343	fulltargets_com	ES	Firmicutes	1
MH0343	fulltargets_com	ES	Firmicutes_A	13
MH0343	fulltargets_com	ES	Firmicutes_C	1
MH0343	fulltargets_com	ES	Proteobacteria	2
MH0343	fulltargets_com	ES	Synergistota	1
MH0343	fulltargets_com	ES	Thermoplasmatota	1
MH0343	fulltargets_com	ES	Verrucomicrobiota	1
MH0343	fulltargets_com	KS	Actinobacteriota	2
MH0343	fulltargets_com	KS	Bacteroidota	15
MH0343	fulltargets_com	KS	Cyanobacteria	1
MH0343	fulltargets_com	KS	Desulfobacterota_A	2
MH0343	fulltargets_com	KS	Euryarchaeota	1
MH0343	fulltargets_com	KS	Firmicutes	1
MH0343	fulltargets_com	KS	Firmicutes_A	27
MH0343	fulltargets_com	KS	Firmicutes_C	1
MH0343	fulltargets_com	KS	Proteobacteria	3
MH0343	fulltargets_com	KS	Synergistota	1
MH0343	fulltargets_com	KS	Thermoplasmatota	1
MH0343	fulltargets_com	KS	Verrucomicrobiota	1
MH0343	addedvalue_com	AS	Bacteroidota	11
MH0343	addedvalue_com	AS	Desulfobacterota_A	1
MH0343	addedvalue_com	AS	Firmicutes	3
MH0343	addedvalue_com	AS	Firmicutes_A	15
MH0343	addedvalue_com	AS	Firmicutes_C	1
MH0343	addedvalue_com	AS	Proteobacteria	2
MH0343	addedvalue_com	AS	Verrucomicrobiota	2
MH0343	addedvalue_com	ES	Actinobacteriota	2
MH0343	addedvalue_com	ES	Bacteroidota	2
MH0343	addedvalue_com	ES	Cyanobacteria	1
MH0343	addedvalue_com	ES	Desulfobacterota_A	1
MH0343	addedvalue_com	ES	Firmicutes_A	8
MH0343	addedvalue_com	ES	Proteobacteria	1
MH0343	addedvalue_com	ES	Synergistota	1
MH0343	addedvalue_com	ES	Thermoplasmatota	1
MH0343	addedvalue_com	KS	Actinobacteriota	2
MH0343	addedvalue_com	KS	Bacteroidota	13
MH0343	addedvalue_com	KS	Cyanobacteria	1
MH0343	addedvalue_com	KS	Desulfobacterota_A	2
MH0343	addedvalue_com	KS	Firmicutes	3
MH0343	addedvalue_com	KS	Firmicutes_A	23
MH0343	addedvalue_com	KS	Firmicutes_C	1
MH0343	addedvalue_com	KS	Proteobacteria	3
MH0343	addedvalue_com	KS	Synergistota	1
MH0343	addedvalue_com	KS	Thermoplasmatota	1
MH0343	addedvalue_com	KS	Verrucomicrobiota	2
MH0346	fulltargets_com	AS	Bacteroidota	6
MH0346	fulltargets_com	AS	Firmicutes	1
MH0346	fulltargets_com	AS	Firmicutes_A	6
MH0346	fulltargets_com	AS	Firmicutes_C	1
MH0346	fulltargets_com	ES	Bacteroidota	7
MH0346	fulltargets_com	ES	Firmicutes	3
MH0346	fulltargets_com	ES	Firmicutes_A	20
MH0346	fulltargets_com	ES	Firmicutes_C	3
MH0346	fulltargets_com	ES	Proteobacteria	2
MH0346	fulltargets_com	KS	Bacteroidota	13
MH0346	fulltargets_com	KS	Firmicutes	4
MH0346	fulltargets_com	KS	Firmicutes_A	26
MH0346	fulltargets_com	KS	Firmicutes_C	4
MH0346	fulltargets_com	KS	Proteobacteria	2
MH0346	addedvalue_com	AS	Actinobacteriota	1
MH0346	addedvalue_com	AS	Bacteroidota	7
MH0346	addedvalue_com	AS	Firmicutes	2
MH0346	addedvalue_com	AS	Firmicutes_A	9
MH0346	addedvalue_com	AS	Firmicutes_C	3
MH0346	addedvalue_com	AS	Verrucomicrobiota	1
MH0346	addedvalue_com	ES	Bacteroidota	5
MH0346	addedvalue_com	ES	Firmicutes_A	15
MH0346	addedvalue_com	ES	Proteobacteria	2
MH0346	addedvalue_com	KS	Actinobacteriota	1
MH0346	addedvalue_com	KS	Bacteroidota	12
MH0346	addedvalue_com	KS	Firmicutes	2
MH0346	addedvalue_com	KS	Firmicutes_A	24
MH0346	addedvalue_com	KS	Firmicutes_C	3
MH0346	addedvalue_com	KS	Proteobacteria	2
MH0346	addedvalue_com	KS	Verrucomicrobiota	1
MH0347	fulltargets_com	AS	Actinobacteriota	1
MH0347	fulltargets_com	AS	Bacteroidota	7
MH0347	fulltargets_com	AS	Firmicutes	1
MH0347	fulltargets_com	AS	Firmicutes_A	8
MH0347	fulltargets_com	ES	Actinobacteriota	2
MH0347	fulltargets_com	ES	Bacteroidota	11
MH0347	fulltargets_com	ES	Firmicutes	2
MH0347	fulltargets_com	ES	Firmicutes_A	16
MH0347	fulltargets_com	ES	Firmicutes_C	1
MH0347	fulltargets_com	ES	Proteobacteria	1
MH0347	fulltargets_com	KS	Actinobacteriota	3
MH0347	fulltargets_com	KS	Bacteroidota	18
MH0347	fulltargets_com	KS	Firmicutes	3
MH0347	fulltargets_com	KS	Firmicutes_A	24
MH0347	fulltargets_com	KS	Firmicutes_C	1
MH0347	fulltargets_com	KS	Proteobacteria	1
MH0347	addedvalue_com	AS	Actinobacteriota	1
MH0347	addedvalue_com	AS	Bacteroidota	15
MH0347	addedvalue_com	AS	Firmicutes_A	11
MH0347	addedvalue_com	ES	Actinobacteriota	2
MH0347	addedvalue_com	ES	Bacteroidota	5
MH0347	addedvalue_com	ES	Firmicutes	2
MH0347	addedvalue_com	ES	Firmicutes_A	12
MH0347	addedvalue_com	ES	Firmicutes_C	1
MH0347	addedvalue_com	ES	Proteobacteria	1
MH0347	addedvalue_com	KS	Actinobacteriota	3
MH0347	addedvalue_com	KS	Bacteroidota	20
MH0347	addedvalue_com	KS	Firmicutes	2
MH0347	addedvalue_com	KS	Firmicutes_A	23
MH0347	addedvalue_com	KS	Firmicutes_C	1
MH0347	addedvalue_com	KS	Proteobacteria	1
MH0349	fulltargets_com	AS	Bacteroidota	7
MH0349	fulltargets_com	AS	Firmicutes_A	24
MH0349	fulltargets_com	ES	Actinobacteriota	1
MH0349	fulltargets_com	ES	Bacteroidota	6
MH0349	fulltargets_com	ES	Euryarchaeota	1
MH0349	fulltargets_com	ES	Firmicutes	3
MH0349	fulltargets_com	ES	Firmicutes_A	20
MH0349	fulltargets_com	ES	Firmicutes_C	1
MH0349	fulltargets_com	KS	Actinobacteriota	1
MH0349	fulltargets_com	KS	Bacteroidota	13
MH0349	fulltargets_com	KS	Euryarchaeota	1
MH0349	fulltargets_com	KS	Firmicutes	3
MH0349	fulltargets_com	KS	Firmicutes_A	44
MH0349	fulltargets_com	KS	Firmicutes_C	1
MH0349	addedvalue_com	AS	Bacteroidota	2
MH0349	addedvalue_com	AS	Firmicutes	1
MH0349	addedvalue_com	AS	Firmicutes_A	13
MH0349	addedvalue_com	ES	Actinobacteriota	1
MH0349	addedvalue_com	ES	Bacteroidota	6
MH0349	addedvalue_com	ES	Euryarchaeota	1
MH0349	addedvalue_com	ES	Firmicutes	2
MH0349	addedvalue_com	ES	Firmicutes_A	20
MH0349	addedvalue_com	ES	Firmicutes_C	1
MH0349	addedvalue_com	KS	Actinobacteriota	1
MH0349	addedvalue_com	KS	Bacteroidota	8
MH0349	addedvalue_com	KS	Euryarchaeota	1
MH0349	addedvalue_com	KS	Firmicutes	3
MH0349	addedvalue_com	KS	Firmicutes_A	33
MH0349	addedvalue_com	KS	Firmicutes_C	1
MH0354	fulltargets_com	AS	Actinobacteriota	2
MH0354	fulltargets_com	AS	Bacteroidota	12
MH0354	fulltargets_com	AS	Firmicutes	3
MH0354	fulltargets_com	AS	Firmicutes_A	11
MH0354	fulltargets_com	AS	Firmicutes_C	2
MH0354	fulltargets_com	ES	Actinobacteriota	1
MH0354	fulltargets_com	ES	Bacteroidota	9
MH0354	fulltargets_com	ES	Euryarchaeota	1
MH0354	fulltargets_com	ES	Firmicutes	3
MH0354	fulltargets_com	ES	Firmicutes_A	10
MH0354	fulltargets_com	ES	Firmicutes_C	3
MH0354	fulltargets_com	ES	Proteobacteria	1
MH0354	fulltargets_com	KS	Actinobacteriota	3
MH0354	fulltargets_com	KS	Bacteroidota	21
MH0354	fulltargets_com	KS	Euryarchaeota	1
MH0354	fulltargets_com	KS	Firmicutes	6
MH0354	fulltargets_com	KS	Firmicutes_A	21
MH0354	fulltargets_com	KS	Firmicutes_C	5
MH0354	fulltargets_com	KS	Proteobacteria	1
MH0354	addedvalue_com	AS	Actinobacteriota	3
MH0354	addedvalue_com	AS	Bacteroidota	5
MH0354	addedvalue_com	AS	Euryarchaeota	1
MH0354	addedvalue_com	AS	Firmicutes_A	9
MH0354	addedvalue_com	AS	Verrucomicrobiota	1
MH0354	addedvalue_com	ES	Actinobacteriota	1
MH0354	addedvalue_com	ES	Bacteroidota	6
MH0354	addedvalue_com	ES	Firmicutes	1
MH0354	addedvalue_com	ES	Firmicutes_A	7
MH0354	addedvalue_com	ES	Firmicutes_C	3
MH0354	addedvalue_com	ES	Proteobacteria	1
MH0354	addedvalue_com	KS	Actinobacteriota	4
MH0354	addedvalue_com	KS	Bacteroidota	11
MH0354	addedvalue_com	KS	Euryarchaeota	1
MH0354	addedvalue_com	KS	Firmicutes	1
MH0354	addedvalue_com	KS	Firmicutes_A	16
MH0354	addedvalue_com	KS	Firmicutes_C	3
MH0354	addedvalue_com	KS	Proteobacteria	1
MH0354	addedvalue_com	KS	Verrucomicrobiota	1
MH0355	fulltargets_com	AS	Actinobacteriota	2
MH0355	fulltargets_com	AS	Bacteroidota	6
MH0355	fulltargets_com	AS	Desulfobacterota_A	1
MH0355	fulltargets_com	AS	Firmicutes	8
MH0355	fulltargets_com	AS	Firmicutes_A	26
MH0355	fulltargets_com	AS	Proteobacteria	2
MH0355	fulltargets_com	ES	Bacteroidota	4
MH0355	fulltargets_com	ES	Cyanobacteria	2
MH0355	fulltargets_com	ES	Desulfobacterota_A	1
MH0355	fulltargets_com	ES	Firmicutes	5
MH0355	fulltargets_com	ES	Firmicutes_A	19
MH0355	fulltargets_com	ES	Firmicutes_C	1
MH0355	fulltargets_com	KS	Actinobacteriota	2
MH0355	fulltargets_com	KS	Bacteroidota	10
MH0355	fulltargets_com	KS	Cyanobacteria	2
MH0355	fulltargets_com	KS	Desulfobacterota_A	2
MH0355	fulltargets_com	KS	Firmicutes	13
MH0355	fulltargets_com	KS	Firmicutes_A	45
MH0355	fulltargets_com	KS	Firmicutes_C	1
MH0355	fulltargets_com	KS	Proteobacteria	2
MH0355	addedvalue_com	AS	Actinobacteriota	2
MH0355	addedvalue_com	AS	Bacteroidota	4
MH0355	addedvalue_com	AS	Desulfobacterota_A	1
MH0355	addedvalue_com	AS	Firmicutes	2
MH0355	addedvalue_com	AS	Firmicutes_A	14
MH0355	addedvalue_com	ES	Bacteroidota	5
MH0355	addedvalue_com	ES	Cyanobacteria	1
MH0355	addedvalue_com	ES	Desulfobacterota_A	1
MH0355	addedvalue_com	ES	Firmicutes	4
MH0355	addedvalue_com	ES	Firmicutes_A	13
MH0355	addedvalue_com	KS	Actinobacteriota	2
MH0355	addedvalue_com	KS	Bacteroidota	9
MH0355	addedvalue_com	KS	Cyanobacteria	1
MH0355	addedvalue_com	KS	Desulfobacterota_A	2
MH0355	addedvalue_com	KS	Firmicutes	6
MH0355	addedvalue_com	KS	Firmicutes_A	27
MH0358	fulltargets_com	AS	Bacteroidota	5
MH0358	fulltargets_com	AS	Firmicutes	1
MH0358	fulltargets_com	AS	Firmicutes_A	6
MH0358	fulltargets_com	ES	Bacteroidota	8
MH0358	fulltargets_com	ES	Cyanobacteria	1
MH0358	fulltargets_com	ES	Firmicutes_A	14
MH0358	fulltargets_com	ES	Firmicutes_C	1
MH0358	fulltargets_com	ES	Proteobacteria	1
MH0358	fulltargets_com	KS	Bacteroidota	13
MH0358	fulltargets_com	KS	Cyanobacteria	1
MH0358	fulltargets_com	KS	Firmicutes	1
MH0358	fulltargets_com	KS	Firmicutes_A	20
MH0358	fulltargets_com	KS	Firmicutes_C	1
MH0358	fulltargets_com	KS	Proteobacteria	1
MH0358	addedvalue_com	AS	Bacteroidota	9
MH0358	addedvalue_com	AS	Firmicutes	3
MH0358	addedvalue_com	AS	Firmicutes_A	13
MH0358	addedvalue_com	AS	Proteobacteria	3
MH0358	addedvalue_com	ES	Bacteroidota	4
MH0358	addedvalue_com	ES	Firmicutes_A	8
MH0358	addedvalue_com	KS	Bacteroidota	13
MH0358	addedvalue_com	KS	Firmicutes	3
MH0358	addedvalue_com	KS	Firmicutes_A	21
MH0358	addedvalue_com	KS	Proteobacteria	3
MH0359	fulltargets_com	AS	Actinobacteriota	2
MH0359	fulltargets_com	AS	Firmicutes_A	8
MH0359	fulltargets_com	ES	Bacteroidota	9
MH0359	fulltargets_com	ES	Firmicutes_A	12
MH0359	fulltargets_com	ES	Firmicutes_C	1
MH0359	fulltargets_com	ES	Proteobacteria	4
MH0359	fulltargets_com	KS	Actinobacteriota	2
MH0359	fulltargets_com	KS	Bacteroidota	9
MH0359	fulltargets_com	KS	Firmicutes_A	20
MH0359	fulltargets_com	KS	Firmicutes_C	1
MH0359	fulltargets_com	KS	Proteobacteria	4
MH0359	addedvalue_com	AS	Actinobacteriota	2
MH0359	addedvalue_com	AS	Bacteroidota	3
MH0359	addedvalue_com	AS	Firmicutes	1
MH0359	addedvalue_com	AS	Firmicutes_A	13
MH0359	addedvalue_com	AS	Firmicutes_C	1
MH0359	addedvalue_com	ES	Bacteroidota	5
MH0359	addedvalue_com	ES	Firmicutes_A	9
MH0359	addedvalue_com	ES	Proteobacteria	2
MH0359	addedvalue_com	KS	Actinobacteriota	2
MH0359	addedvalue_com	KS	Bacteroidota	8
MH0359	addedvalue_com	KS	Firmicutes	1
MH0359	addedvalue_com	KS	Firmicutes_A	22
MH0359	addedvalue_com	KS	Firmicutes_C	1
MH0359	addedvalue_com	KS	Proteobacteria	2
MH0361	fulltargets_com	AS	Bacteroidota	1
MH0361	fulltargets_com	AS	Firmicutes_A	7
MH0361	fulltargets_com	ES	Bacteroidota	12
MH0361	fulltargets_com	ES	Firmicutes	1
MH0361	fulltargets_com	ES	Firmicutes_A	21
MH0361	fulltargets_com	ES	Proteobacteria	1
MH0361	fulltargets_com	KS	Bacteroidota	13
MH0361	fulltargets_com	KS	Firmicutes	1
MH0361	fulltargets_com	KS	Firmicutes_A	28
MH0361	fulltargets_com	KS	Proteobacteria	1
MH0361	addedvalue_com	AS	Bacteroidota	9
MH0361	addedvalue_com	AS	Firmicutes	1
MH0361	addedvalue_com	AS	Firmicutes_A	12
MH0361	addedvalue_com	ES	Bacteroidota	8
MH0361	addedvalue_com	ES	Firmicutes	1
MH0361	addedvalue_com	ES	Firmicutes_A	13
MH0361	addedvalue_com	ES	Proteobacteria	1
MH0361	addedvalue_com	KS	Bacteroidota	17
MH0361	addedvalue_com	KS	Firmicutes	2
MH0361	addedvalue_com	KS	Firmicutes_A	25
MH0361	addedvalue_com	KS	Proteobacteria	1
MH0362	fulltargets_com	AS	Bacteroidota	3
MH0362	fulltargets_com	AS	Euryarchaeota	1
MH0362	fulltargets_com	AS	Firmicutes_A	15
MH0362	fulltargets_com	ES	Actinobacteriota	2
MH0362	fulltargets_com	ES	Bacteroidota	5
MH0362	fulltargets_com	ES	Cyanobacteria	1
MH0362	fulltargets_com	ES	Desulfobacterota_A	1
MH0362	fulltargets_com	ES	Firmicutes	2
MH0362	fulltargets_com	ES	Firmicutes_A	19
MH0362	fulltargets_com	ES	Firmicutes_C	1
MH0362	fulltargets_com	ES	Verrucomicrobiota	1
MH0362	fulltargets_com	KS	Actinobacteriota	2
MH0362	fulltargets_com	KS	Bacteroidota	8
MH0362	fulltargets_com	KS	Cyanobacteria	1
MH0362	fulltargets_com	KS	Desulfobacterota_A	1
MH0362	fulltargets_com	KS	Euryarchaeota	1
MH0362	fulltargets_com	KS	Firmicutes	2
MH0362	fulltargets_com	KS	Firmicutes_A	34
MH0362	fulltargets_com	KS	Firmicutes_C	1
MH0362	fulltargets_com	KS	Verrucomicrobiota	1
MH0362	addedvalue_com	AS	Bacteroidota	4
MH0362	addedvalue_com	AS	Firmicutes_A	4
MH0362	addedvalue_com	ES	Actinobacteriota	2
MH0362	addedvalue_com	ES	Bacteroidota	4
MH0362	addedvalue_com	ES	Cyanobacteria	1
MH0362	addedvalue_com	ES	Desulfobacterota_A	1
MH0362	addedvalue_com	ES	Firmicutes	2
MH0362	addedvalue_com	ES	Firmicutes_A	14
MH0362	addedvalue_com	ES	Firmicutes_C	1
MH0362	addedvalue_com	ES	Verrucomicrobiota	1
MH0362	addedvalue_com	KS	Actinobacteriota	2
MH0362	addedvalue_com	KS	Bacteroidota	8
MH0362	addedvalue_com	KS	Cyanobacteria	1
MH0362	addedvalue_com	KS	Desulfobacterota_A	1
MH0362	addedvalue_com	KS	Firmicutes	2
MH0362	addedvalue_com	KS	Firmicutes_A	18
MH0362	addedvalue_com	KS	Firmicutes_C	1
MH0362	addedvalue_com	KS	Verrucomicrobiota	1
MH0364	fulltargets_com	AS	Bacteroidota	4
MH0364	fulltargets_com	AS	Firmicutes	1
MH0364	fulltargets_com	AS	Firmicutes_A	3
MH0364	fulltargets_com	AS	Proteobacteria	2
MH0364	fulltargets_com	ES	Actinobacteriota	1
MH0364	fulltargets_com	ES	Bacteroidota	9
MH0364	fulltargets_com	ES	Cyanobacteria	1
MH0364	fulltargets_com	ES	Firmicutes	5
MH0364	fulltargets_com	ES	Firmicutes_A	24
MH0364	fulltargets_com	ES	Proteobacteria	1
MH0364	fulltargets_com	KS	Actinobacteriota	1
MH0364	fulltargets_com	KS	Bacteroidota	13
MH0364	fulltargets_com	KS	Cyanobacteria	1
MH0364	fulltargets_com	KS	Firmicutes	6
MH0364	fulltargets_com	KS	Firmicutes_A	27
MH0364	fulltargets_com	KS	Proteobacteria	3
MH0364	addedvalue_com	AS	Bacteroidota	13
MH0364	addedvalue_com	AS	Firmicutes	2
MH0364	addedvalue_com	AS	Firmicutes_A	8
MH0364	addedvalue_com	ES	Actinobacteriota	1
MH0364	addedvalue_com	ES	Bacteroidota	3
MH0364	addedvalue_com	ES	Cyanobacteria	1
MH0364	addedvalue_com	ES	Firmicutes	3
MH0364	addedvalue_com	ES	Firmicutes_A	14
MH0364	addedvalue_com	ES	Proteobacteria	1
MH0364	addedvalue_com	KS	Actinobacteriota	1
MH0364	addedvalue_com	KS	Bacteroidota	16
MH0364	addedvalue_com	KS	Cyanobacteria	1
MH0364	addedvalue_com	KS	Firmicutes	5
MH0364	addedvalue_com	KS	Firmicutes_A	22
MH0364	addedvalue_com	KS	Proteobacteria	1
MH0365	fulltargets_com	AS	Firmicutes	2
MH0365	fulltargets_com	AS	Firmicutes_A	3
MH0365	fulltargets_com	AS	Verrucomicrobiota	1
MH0365	fulltargets_com	ES	Actinobacteriota	1
MH0365	fulltargets_com	ES	Bacteroidota	8
MH0365	fulltargets_com	ES	Desulfobacterota_A	1
MH0365	fulltargets_com	ES	Firmicutes	2
MH0365	fulltargets_com	ES	Firmicutes_A	22
MH0365	fulltargets_com	ES	Firmicutes_C	2
MH0365	fulltargets_com	ES	Proteobacteria	5
MH0365	fulltargets_com	KS	Actinobacteriota	1
MH0365	fulltargets_com	KS	Bacteroidota	8
MH0365	fulltargets_com	KS	Desulfobacterota_A	1
MH0365	fulltargets_com	KS	Firmicutes	4
MH0365	fulltargets_com	KS	Firmicutes_A	25
MH0365	fulltargets_com	KS	Firmicutes_C	2
MH0365	fulltargets_com	KS	Proteobacteria	5
MH0365	fulltargets_com	KS	Verrucomicrobiota	1
MH0365	addedvalue_com	AS	Bacteroidota	12
MH0365	addedvalue_com	AS	Cyanobacteria	1
MH0365	addedvalue_com	AS	Firmicutes	3
MH0365	addedvalue_com	AS	Firmicutes_A	12
MH0365	addedvalue_com	AS	Firmicutes_C	4
MH0365	addedvalue_com	AS	Proteobacteria	3
MH0365	addedvalue_com	AS	Verrucomicrobiota	1
MH0365	addedvalue_com	ES	Actinobacteriota	1
MH0365	addedvalue_com	ES	Bacteroidota	5
MH0365	addedvalue_com	ES	Desulfobacterota_A	1
MH0365	addedvalue_com	ES	Firmicutes	1
MH0365	addedvalue_com	ES	Firmicutes_A	15
MH0365	addedvalue_com	ES	Firmicutes_C	1
MH0365	addedvalue_com	ES	Proteobacteria	3
MH0365	addedvalue_com	KS	Actinobacteriota	1
MH0365	addedvalue_com	KS	Bacteroidota	17
MH0365	addedvalue_com	KS	Cyanobacteria	1
MH0365	addedvalue_com	KS	Desulfobacterota_A	1
MH0365	addedvalue_com	KS	Firmicutes	4
MH0365	addedvalue_com	KS	Firmicutes_A	27
MH0365	addedvalue_com	KS	Firmicutes_C	5
MH0365	addedvalue_com	KS	Proteobacteria	6
MH0365	addedvalue_com	KS	Verrucomicrobiota	1
MH0366	fulltargets_com	AS	Actinobacteriota	3
MH0366	fulltargets_com	AS	Bacteroidota	6
MH0366	fulltargets_com	AS	Euryarchaeota	1
MH0366	fulltargets_com	AS	Firmicutes_A	15
MH0366	fulltargets_com	ES	Actinobacteriota	1
MH0366	fulltargets_com	ES	Bacteroidota	7
MH0366	fulltargets_com	ES	Firmicutes	2
MH0366	fulltargets_com	ES	Firmicutes_A	16
MH0366	fulltargets_com	ES	Proteobacteria	1
MH0366	fulltargets_com	KS	Actinobacteriota	4
MH0366	fulltargets_com	KS	Bacteroidota	13
MH0366	fulltargets_com	KS	Euryarchaeota	1
MH0366	fulltargets_com	KS	Firmicutes	2
MH0366	fulltargets_com	KS	Firmicutes_A	31
MH0366	fulltargets_com	KS	Proteobacteria	1
MH0366	addedvalue_com	AS	Bacteroidota	11
MH0366	addedvalue_com	AS	Desulfobacterota_A	1
MH0366	addedvalue_com	AS	Firmicutes	1
MH0366	addedvalue_com	AS	Firmicutes_A	18
MH0366	addedvalue_com	AS	Verrucomicrobiota	1
MH0366	addedvalue_com	ES	Actinobacteriota	2
MH0366	addedvalue_com	ES	Bacteroidota	5
MH0366	addedvalue_com	ES	Firmicutes	1
MH0366	addedvalue_com	ES	Firmicutes_A	9
MH0366	addedvalue_com	KS	Actinobacteriota	2
MH0366	addedvalue_com	KS	Bacteroidota	16
MH0366	addedvalue_com	KS	Desulfobacterota_A	1
MH0366	addedvalue_com	KS	Firmicutes	2
MH0366	addedvalue_com	KS	Firmicutes_A	27
MH0366	addedvalue_com	KS	Verrucomicrobiota	1
MH0368	fulltargets_com	AS	Bacteroidota	8
MH0368	fulltargets_com	AS	Firmicutes	1
MH0368	fulltargets_com	AS	Firmicutes_A	10
MH0368	fulltargets_com	ES	Bacteroidota	13
MH0368	fulltargets_com	ES	Cyanobacteria	1
MH0368	fulltargets_com	ES	Euryarchaeota	1
MH0368	fulltargets_com	ES	Firmicutes	4
MH0368	fulltargets_com	ES	Firmicutes_A	20
MH0368	fulltargets_com	ES	Firmicutes_C	1
MH0368	fulltargets_com	ES	Proteobacteria	1
MH0368	fulltargets_com	KS	Bacteroidota	21
MH0368	fulltargets_com	KS	Cyanobacteria	1
MH0368	fulltargets_com	KS	Euryarchaeota	1
MH0368	fulltargets_com	KS	Firmicutes	5
MH0368	fulltargets_com	KS	Firmicutes_A	30
MH0368	fulltargets_com	KS	Firmicutes_C	1
MH0368	fulltargets_com	KS	Proteobacteria	1
MH0368	addedvalue_com	AS	Bacteroidota	5
MH0368	addedvalue_com	AS	Firmicutes	1
MH0368	addedvalue_com	AS	Firmicutes_A	6
MH0368	addedvalue_com	AS	Proteobacteria	1
MH0368	addedvalue_com	ES	Bacteroidota	11
